instrument,train_set,test_set,precision,recall,f1-score,support,accuracy,roc_auc,ap,embedding
trumpet,openmic,openmic,0.7513227513227513,0.7802197802197802,0.765498652291105,182.0,0.7830423940149626,0.8752822519945808,0.849917702540995,yamnet
violin,openmic,openmic,0.908675799086758,0.8540772532188842,0.8805309734513276,233.0,0.8421052631578947,0.9084143796511399,0.9460244219020645,yamnet
voice,openmic,openmic,0.9565217391304348,0.9401709401709402,0.9482758620689655,117.0,0.9368421052631579,0.9783397728603209,0.9814764724546494,yamnet
cello,openmic,irmas,0.14909090909090908,0.8723404255319149,0.2546583850931677,94.0,0.7118847539015606,0.8814628336310973,0.5974157297698948,yamnet
clarinet,openmic,irmas,0.1822429906542056,0.9212598425196851,0.3042912873862158,127.0,0.6788715486194478,0.8972796529088836,0.5605682826386695,yamnet
flute,openmic,irmas,0.1631736526946108,0.9008264462809917,0.27629911280101394,121.0,0.6572629051620649,0.8808901013667122,0.5487134702853607,yamnet
guitar,openmic,irmas,0.5448851774530271,0.7543352601156069,0.6327272727272727,346.0,0.8181272509003601,0.9004072517078296,0.7217451618160419,yamnet
organ,openmic,irmas,0.10950764006791172,0.7413793103448276,0.19082840236686394,174.0,0.3433373349339736,0.5453645496286709,0.130429359252506,yamnet
piano,openmic,irmas,0.20670391061452514,0.8705882352941177,0.33408577878103835,170.0,0.6458583433373349,0.8814407046240956,0.6600810003133928,yamnet
saxophone,openmic,irmas,0.2074688796680498,0.6666666666666666,0.31645569620253167,150.0,0.7406962785114045,0.775839929639402,0.3314110223906747,yamnet
trumpet,openmic,irmas,0.26746506986027946,0.8933333333333333,0.41167434715821816,150.0,0.7701080432172869,0.9117678100263852,0.563493688341098,yamnet
violin,openmic,irmas,0.21482889733840305,0.7902097902097902,0.33781763826606875,143.0,0.734093637454982,0.8355426582609773,0.3331010020296178,yamnet
voice,openmic,irmas,0.38969072164948454,0.9895287958115183,0.5591715976331361,191.0,0.8211284513805522,0.9845736090158843,0.8998867338246809,yamnet
cello,irmas,irmas,0.3413654618473896,0.9042553191489362,0.4956268221574344,94.0,0.8961584633853541,0.9555316441990148,0.7308164288271126,yamnet-lda
clarinet,irmas,irmas,0.34824281150159747,0.8582677165354331,0.49545454545454554,127.0,0.8667466986794717,0.9313901551779713,0.6979269467137965,yamnet-lda
flute,irmas,irmas,0.36585365853658536,0.8677685950413223,0.5147058823529412,121.0,0.8811524609843937,0.9324293241327662,0.6646672149476129,yamnet-lda
guitar,irmas,irmas,0.5890688259109311,0.8410404624277457,0.6928571428571428,346.0,0.8451380552220888,0.9392559992993519,0.8398486400998189,yamnet-lda
organ,irmas,irmas,0.6454183266932271,0.9310344827586207,0.7623529411764706,174.0,0.93937575030012,0.985882561400265,0.8794594012718299,yamnet-lda
piano,irmas,irmas,0.5246478873239436,0.8764705882352941,0.6563876651982379,170.0,0.9063625450180072,0.9713235294117647,0.8689607286542442,yamnet-lda
saxophone,irmas,irmas,0.307909604519774,0.7266666666666667,0.43253968253968245,150.0,0.8283313325330132,0.8876517150395778,0.4692137005922717,yamnet-lda
trumpet,irmas,irmas,0.5333333333333333,0.8533333333333334,0.6564102564102564,150.0,0.9195678271308524,0.9570008795074758,0.8165987540848048,yamnet-lda
violin,irmas,irmas,0.28431372549019607,0.8111888111888111,0.42105263157894735,143.0,0.8085234093637454,0.8994715068254137,0.6053686116851602,yamnet-lda
voice,irmas,irmas,0.7222222222222222,0.9528795811518325,0.8216704288939052,191.0,0.9525810324129652,0.9899795900257343,0.9384920241184423,yamnet-lda
cello,irmas,openmic,0.7631578947368421,0.7631578947368421,0.7631578947368421,114.0,0.7522935779816514,0.824055330634278,0.8206004656880913,yamnet-lda
clarinet,irmas,openmic,0.3424657534246575,0.684931506849315,0.4566210045662101,73.0,0.6210191082802548,0.7124992894901382,0.40882948033104494,yamnet-lda
flute,irmas,openmic,0.45454545454545453,0.7638888888888888,0.5699481865284974,72.0,0.6639676113360324,0.7711904761904762,0.6437680659515806,yamnet-lda
guitar,irmas,openmic,0.9833333333333333,0.9779005524861878,0.9806094182825484,181.0,0.9724409448818898,0.9938696738061001,0.9977374831569006,yamnet-lda
organ,irmas,openmic,0.4125,0.6470588235294118,0.5038167938931297,51.0,0.6505376344086021,0.7511982570806099,0.6132721621872568,yamnet-lda
piano,irmas,openmic,0.9497206703910615,0.9139784946236559,0.9315068493150684,186.0,0.9007936507936508,0.9515314434669274,0.9830913343491229,yamnet-lda
saxophone,irmas,openmic,0.8351648351648352,0.7203791469194313,0.7735368956743003,211.0,0.7694300518134715,0.865104942450914,0.8683164640748655,yamnet-lda
trumpet,irmas,openmic,0.7439024390243902,0.6703296703296703,0.7052023121387282,182.0,0.7456359102244389,0.8246274273671534,0.782645326057322,yamnet-lda
violin,irmas,openmic,0.9186602870813397,0.8240343347639485,0.8687782805429863,233.0,0.8304093567251462,0.8967988345080127,0.9396642125133146,yamnet-lda
voice,irmas,openmic,0.9327731092436975,0.9487179487179487,0.9406779661016949,117.0,0.9263157894736842,0.9747102212855638,0.983926688964597,yamnet-lda
cello,openmic,openmic,0.8547008547008547,0.8771929824561403,0.8658008658008658,114.0,0.8577981651376146,0.9243421052631579,0.9195829364332464,yamnet-lda
clarinet,openmic,openmic,0.35365853658536583,0.7945205479452054,0.4894514767932489,73.0,0.6146496815286624,0.7459216733928267,0.42948910855135014,yamnet-lda
flute,openmic,openmic,0.47058823529411764,0.8888888888888888,0.6153846153846153,72.0,0.6761133603238867,0.8207142857142857,0.686494660110353,yamnet-lda
guitar,openmic,openmic,1.0,0.9502762430939227,0.9745042492917847,181.0,0.9645669291338582,0.9954590176341482,0.9984233000304563,yamnet-lda
organ,openmic,openmic,0.5384615384615384,0.5490196078431373,0.5436893203883495,51.0,0.7473118279569892,0.8091503267973855,0.602343216980418,yamnet-lda
piano,openmic,openmic,0.9526315789473684,0.9731182795698925,0.9627659574468085,186.0,0.9444444444444444,0.9830563701531443,0.9937380576937785,yamnet-lda
saxophone,openmic,openmic,0.8592233009708737,0.8388625592417062,0.8489208633093525,211.0,0.8367875647668394,0.9058632362897766,0.9124310602429723,yamnet-lda
trumpet,openmic,openmic,0.7526881720430108,0.7692307692307693,0.7608695652173912,182.0,0.7805486284289277,0.8748306488032515,0.8506887573075657,yamnet-lda
violin,openmic,openmic,0.919431279620853,0.8326180257510729,0.8738738738738738,233.0,0.8362573099415205,0.9274717486317281,0.9580160463290458,yamnet-lda
voice,openmic,openmic,0.9565217391304348,0.9401709401709402,0.9482758620689655,117.0,0.9368421052631579,0.9783397728603209,0.9814764724546494,yamnet-lda
cello,openmic,irmas,0.14909090909090908,0.8723404255319149,0.2546583850931677,94.0,0.7118847539015606,0.8814628336310973,0.5974157297698948,yamnet-lda
clarinet,openmic,irmas,0.1822429906542056,0.9212598425196851,0.3042912873862158,127.0,0.6788715486194478,0.8972796529088836,0.5605682826386695,yamnet-lda
flute,openmic,irmas,0.1631736526946108,0.9008264462809917,0.27629911280101394,121.0,0.6572629051620649,0.8808901013667122,0.5487134702853607,yamnet-lda
guitar,openmic,irmas,0.5448851774530271,0.7543352601156069,0.6327272727272727,346.0,0.8181272509003601,0.9004072517078296,0.7217451618160419,yamnet-lda
organ,openmic,irmas,0.0948905109489051,0.07471264367816093,0.08360128617363344,174.0,0.8289315726290516,0.5758528242581124,0.12368698019257995,yamnet-lda
piano,openmic,irmas,0.20903954802259886,0.8705882352941177,0.33712984054669703,170.0,0.6506602641056423,0.8811733249449513,0.6619703895398742,yamnet-lda
saxophone,openmic,irmas,0.22851153039832284,0.7266666666666667,0.34768740031897927,150.0,0.7545018007202882,0.8062181178540018,0.3545821389571038,yamnet-lda
trumpet,openmic,irmas,0.2618110236220472,0.8866666666666667,0.40425531914893614,150.0,0.7647058823529411,0.9101890941072999,0.5621971669640163,yamnet-lda
violin,openmic,irmas,0.2040072859744991,0.7832167832167832,0.3236994219653179,143.0,0.7190876350540216,0.8138381644619332,0.3224534901674157,yamnet-lda
voice,openmic,irmas,0.38969072164948454,0.9895287958115183,0.5591715976331361,191.0,0.8211284513805522,0.9845736090158843,0.8998867338246809,yamnet-lda
